Accession,locus_tag,genome_count_Clade_A,genome_count_Clade_B,absent_count_Clade_A,absent_count_Clade_B,total_genomes_Clade_A,total_genomes_Clade_B,freq_Clade_A,freq_Clade_B,odds_ratio_CladeA_vs_CladeB,p_value,freq_difference_CladeA_minus_CladeB,absolute_freq_difference,freq_ratio,fdr_bh,significant_fdr,significant_and_meaningful,enriched_clade
VFG043628,,3,137,8737,2702,8740,2839,3.4324942791762013e-4,0.04825642831983093,0.006785735360951534,3.679532857580085e-80,-0.04791317889191331,0.04791317889191331,140.5870611717741,7.754615497350028e-79,TRUE,FALSE,Significant_small_difference
VFG042699(gb|NP_252771),PA4082,8592,2839,148,0,8740,2839,0.9830663615560641,1,0,1.0685821532303835e-18,-0.016933638443935917,0.016933638443935917,1.0172253258845438,1.1402718419914092e-17,TRUE,FALSE,Significant_small_difference
VFG015827(gb|WP_012315395),,23,57,8717,2782,8740,2839,0.002631578947368421,0.020077492074674182,0.1287985942159915,1.3952384972464005e-18,-0.01744591312730576,0.01744591312730576,7.6294469883761895,1.479479312174485e-17,TRUE,FALSE,Significant_small_difference
VFG042701(gb|NP_252773),PA4084,8580,2838,160,1,8740,2839,0.9816933638443935,0.9996477632969355,0.018879382985509608,1.4306180006102455e-18,-0.017954399452541958,0.017954399452541958,1.018289213428347,1.507513718143046e-17,TRUE,FALSE,Significant_small_difference
VFG015856(gb|NP_248716),PA0026,8438,2624,302,215,8740,2839,0.9654462242562929,0.9242691088411412,2.2891450567860323,3.114804539348014e-18,0.04117711541515168,0.04117711541515168,1.0445510025394877,3.261838790894877e-17,TRUE,FALSE,Significant_small_difference
VFG001238(gb|NP_249771),PA1080,8597,2839,143,0,8740,2839,0.9836384439359268,1,0,4.540661120676678e-18,-0.01636155606407319,0.01636155606407319,1.0166337094335234,4.725651018185727e-17,TRUE,FALSE,Significant_small_difference
VFG019935(gb|WP_003111059),PA3476,8175,2516,565,323,8740,2839,0.9353546910755148,0.8862275449101796,1.8575028349676166,2.1333699848185822e-16,0.0491271461653352,0.0491271461653352,1.0554340095243986,2.1932084112220302e-15,TRUE,FALSE,Significant_small_difference
VFG042698(gb|NP_252770),PA4081,8614,2839,126,0,8740,2839,0.98558352402746,1,0,5.432184219357863e-16,-0.014416475972540033,0.014416475972540033,1.0146273508242396,5.550704602325672e-15,TRUE,FALSE,Significant_small_difference
VFG042706(gb|NP_249685),PA0994,8487,2823,253,16,8740,2839,0.9710526315789474,0.9943642127509686,0.1901397472020524,5.845035465360693e-16,-0.023311581172021256,0.023311581172021256,1.024006506356011,5.936584213613331e-15,TRUE,FALSE,Significant_small_difference
VFG043810(gb|NP_253231),PA4541,8586,2836,154,3,8740,2839,0.9823798627002288,0.9989432898908066,0.058983624343472665,2.2809231148972984e-15,-0.016563427190577795,0.016563427190577795,1.016860511722065,2.2755244803058256e-14,TRUE,FALSE,Significant_small_difference
VFG014681(gb|NP_253640),PA4953,8739,2813,1,26,8740,2839,0.9998855835240275,0.9908418457203241,80.80838466468909,2.538120042357715e-15,0.009043737803703378,0.009043737803703378,1.0091273272750494,2.5172178773030045e-14,TRUE,FALSE,Significant_small_difference
VFG041029(gb|NP_250362),,8381,2613,359,226,8740,2839,0.9589244851258582,0.9203945051074321,2.019080418196519,7.982417027302747e-15,0.038529980018426,0.038529980018426,1.0418624620253776,7.870383104112533e-14,TRUE,FALSE,Significant_small_difference
VFG009374(gb|WP_010908479),,0,19,8740,2820,8740,2839,0,0.006692497358224727,0,2.402115717442071e-12,-0.006692497358224727,0.006692497358224727,Inf,2.3546320346554256e-11,TRUE,FALSE,Significant_small_difference
VFG009815(gb|WP_162830471),,105,1,8635,2838,8740,2839,0.012013729977116704,3.522367030644593e-4,34.50571571026979,4.865542682759838e-12,0.011661493274052245,0.011661493274052245,34.10697940503432,4.608598293894992e-11,TRUE,FALSE,Significant_small_difference
VFG009816(gb|WP_165928405),,105,1,8635,2838,8740,2839,0.012013729977116704,3.522367030644593e-4,34.50571571026979,4.865542682759838e-12,0.011661493274052245,0.011661493274052245,34.10697940503432,4.608598293894992e-11,TRUE,FALSE,Significant_small_difference
VFG009820(gb|WP_036377494),,105,1,8635,2838,8740,2839,0.012013729977116704,3.522367030644593e-4,34.50571571026979,4.865542682759838e-12,0.011661493274052245,0.011661493274052245,34.10697940503432,4.608598293894992e-11,TRUE,FALSE,Significant_small_difference
VFG024170(gb|WP_014381773),,105,1,8635,2838,8740,2839,0.012013729977116704,3.522367030644593e-4,34.50571571026979,4.865542682759838e-12,0.011661493274052245,0.011661493274052245,34.10697940503432,4.608598293894992e-11,TRUE,FALSE,Significant_small_difference
VFG024171(gb|WP_014710887),,105,1,8635,2838,8740,2839,0.012013729977116704,3.522367030644593e-4,34.50571571026979,4.865542682759838e-12,0.011661493274052245,0.011661493274052245,34.10697940503432,4.608598293894992e-11,TRUE,FALSE,Significant_small_difference
VFG027154(gb|WP_020821555),,105,1,8635,2838,8740,2839,0.012013729977116704,3.522367030644593e-4,34.50571571026979,4.865542682759838e-12,0.011661493274052245,0.011661493274052245,34.10697940503432,4.608598293894992e-11,TRUE,FALSE,Significant_small_difference
VFG015049(gb|WP_003119559),PA3477,8181,2543,559,296,8740,2839,0.9360411899313501,0.8957379358929201,1.7033946186203357,5.5867184873794366e-12,0.04030325403843005,0.04030325403843005,1.044994470395243,5.2621270221909104e-11,TRUE,FALSE,Significant_small_difference
VFG044081(gb|NP_250946),PA2256,8353,2787,387,52,8740,2839,0.955720823798627,0.9816836914406482,0.40276539457104993,1.6486943972505272e-11,-0.02596286764202116,0.02596286764202116,1.0271657444261062,1.5442770854246605e-10,TRUE,FALSE,Significant_small_difference
VFG051636(gb|WP_012614150.1),PA2368,8181,2548,559,291,8740,2839,0.9360411899313501,0.8974991194082423,1.6713461920948494,3.7300398813939894e-11,0.03854207052310776,0.03854207052310776,1.0429438533026307,3.474501237585782e-10,TRUE,FALSE,Significant_small_difference
VFG051837(gb|WP_003083691.1),,8182,2746,558,93,8740,2839,0.9361556064073226,0.9672419866150053,0.4966263728673477,5.4793509186148107e-11,-0.031086380207682618,0.031086380207682618,1.0332064242257573,5.075926180650864e-10,TRUE,FALSE,Significant_small_difference
VFG041039(gb|NP_251057),PA2367,8182,2550,558,289,8740,2839,0.9361556064073226,0.8982035928143712,1.661733781082228,7.895247608025725e-11,0.03795201359295142,0.03795201359295142,1.0422532418001527,7.273982222476159e-10,TRUE,FALSE,Significant_small_difference
VFG041036(gb|NP_251054),PA2364,8180,2551,560,288,8740,2839,0.9359267734553776,0.8985558295174357,1.6490208337224768,1.4181224940674427e-10,0.037370943937941825,0.037370943937941825,1.0415900077772704,1.299431807063972e-9,TRUE,FALSE,Significant_small_difference
VFG041037(gb|NP_251055),PA2365,8187,2554,553,285,8740,2839,0.9367276887871854,0.8996125396266291,1.6519708578721695,1.4838360498292566e-10,0.03711514916055625,0.03711514916055625,1.041256816157721,1.3522959891957442e-9,TRUE,FALSE,Significant_small_difference
VFG051829(gb|WP_003138819.1),PA2774,8182,2553,558,286,8740,2839,0.9361556064073226,0.8992603029235646,1.6425533928537055,2.2345058509838433e-10,0.036895303483758024,0.036895303483758024,1.0410285023855812,2.025471432666e-9,TRUE,FALSE,Significant_small_difference
VFG015551(gb|NP_248741),PA0051,8652,2838,88,1,8740,2839,0.9899313501144165,0.9996477632969355,0.03464728956957472,5.134702662142149e-10,-0.009716413182519035,0.009716413182519035,1.0098152393914952,4.6294698868297665e-9,TRUE,FALSE,Significant_small_difference
VFG023254(gb|WP_013826991),,85,1,8655,2838,8740,2839,0.009725400457665904,3.522367030644593e-4,27.868688415497576,1.2971098874672232e-9,0.009373163754601444,0.009373163754601444,27.6104118993135,1.1632591863136907e-8,TRUE,FALSE,Significant_small_difference
VFG051614(gb|WP_003131567.1),PA2362,8203,2567,537,272,8740,2839,0.938558352402746,0.9041916167664671,1.6185323253679518,1.5340943266002663e-9,0.0343667356362789,0.0343667356362789,1.03800824404807,1.368509542141825e-8,TRUE,FALSE,Significant_small_difference
VFG038755(gb|WP_011706626),,70,0,8670,2839,8740,2839,0.008009153318077803,0,Inf,3.843603593913002e-9,0.008009153318077803,0.008009153318077803,Inf,3.4106924522828e-8,TRUE,FALSE,Significant_small_difference
VFG014707(gb|NP_250151),,8244,2586,496,253,8740,2839,0.9432494279176201,0.9108841141246918,1.6260278948996811,4.446417081724943e-9,0.032365313792928285,0.032365313792928285,1.0355317578724375,3.904509999889715e-8,TRUE,FALSE,Significant_small_difference
VFG019877(gb|WP_003159935),PA1460,8244,2586,496,253,8740,2839,0.9432494279176201,0.9108841141246918,1.6260278948996811,4.446417081724943e-9,0.032365313792928285,0.032365313792928285,1.0355317578724375,3.904509999889715e-8,TRUE,FALSE,Significant_small_difference
VFG014629(gb|NP_250146),,8243,2587,497,252,8740,2839,0.9431350114416476,0.9112363508277562,1.615522459087724,5.968134601280367e-9,0.03189866061389135,0.03189866061389135,1.0350059132133118,5.2136139573879273e-8,TRUE,FALSE,Significant_small_difference
VFG001265(gb|NP_250145),,8249,2589,491,250,8740,2839,0.9438215102974828,0.9119408242338851,1.6222118034515307,6.3538037817161045e-9,0.03188068606359773,0.03188068606359773,1.0349591609635203,5.521914008233686e-8,TRUE,FALSE,Significant_small_difference
VFG014618(gb|WP_003083064),PA1454,8248,2589,492,250,8740,2839,0.9437070938215103,0.9119408242338851,1.618718732974085,6.53797976725751e-9,0.031766269587625184,0.031766269587625184,1.034833696160397,5.652837891074955e-8,TRUE,FALSE,Significant_small_difference
VFG043013(gb|NP_250148),,8247,2589,493,250,8740,2839,0.9435926773455378,0.9119408242338851,1.6152398322581685,6.83302586153566e-9,0.03165185311165264,0.03165185311165264,1.0347082313572737,5.87779673599445e-8,TRUE,FALSE,Significant_small_difference
VFG019865(gb|WP_003083070),PA1455,8242,2587,498,252,8740,2839,0.943020594965675,0.9112363508277562,1.6120832023971292,7.764089484998102e-9,0.031784244137918805,0.031784244137918805,1.0348803514138196,6.644799427262334e-8,TRUE,FALSE,Significant_small_difference
VFG022941(gb|WP_013827874),,8128,2543,612,296,8740,2839,0.9299771167048055,0.8957379358929201,1.5458225383380748,1.0416061634173573e-8,0.034239180811885483,0.034239180811885483,1.0382245514451212,8.869434300614467e-8,TRUE,FALSE,Significant_small_difference
VFG000176(gb|NP_251787),PA3097,8491,2692,249,147,8740,2839,0.9715102974828376,0.9482212046495245,1.861895077686238,1.3069338192356905e-8,0.02328909283331304,0.02328909283331304,1.0245608226425615,1.1072816177042083e-7,TRUE,FALSE,Significant_small_difference
VFG042747(gb|NP_252990),PA4300,8289,2608,451,231,8740,2839,0.9483981693363844,0.9186333215921099,1.627832063250768,1.4706116619059524e-8,0.02976484774427457,0.02976484774427457,1.0324012280467774,1.239725630986718e-7,TRUE,FALSE,Significant_small_difference
VFG016036(gb|WP_010954974),,16,29,8724,2810,8740,2839,0.0018306636155606408,0.010214864388869321,0.17774304563609217,1.5868459728197667e-8,-0.00838420077330868,0.00838420077330868,5.579869672419866,1.3310558757085207e-7,TRUE,FALSE,Significant_small_difference
VFG041019(gb|NP_250352),,8492,2693,248,146,8740,2839,0.9716247139588101,0.9485734413525889,1.8562188928683934,1.7042661288503694e-8,0.023051272606221196,0.023051272606221196,1.0243009888336658,1.4224716303176845e-7,TRUE,FALSE,Significant_small_difference
VFG042693(gb|NP_250818),PA2128,8160,2558,580,281,8740,2839,0.9336384439359268,0.9010214864388869,1.5454321824416297,2.4472559177626788e-8,0.032616957497039856,0.032616957497039856,1.0361999774566444,2.032548511008806e-7,TRUE,FALSE,Significant_small_difference
VFG015080(gb|NP_251276),PA2586,8243,2591,497,248,8740,2839,0.9431350114416476,0.9126452976400141,1.5874276625219295,2.5765398958235404e-8,0.030489713801633456,0.030489713801633456,1.0334080654121334,2.1294344433129851e-7,TRUE,FALSE,Significant_small_difference
VFG043012(gb|NP_250147),,8194,2572,546,267,8740,2839,0.9375286041189931,0.9059528002817894,1.557848595292456,2.7709009209832808e-8,0.03157580383720371,0.03157580383720371,1.0348536963817345,2.2788970501355179e-7,TRUE,FALSE,Significant_small_difference
VFG022385(gb|WP_041319509),,432,74,8308,2765,8740,2839,0.0494279176201373,0.02606551602676999,1.942849740511519,3.2761932046166185e-8,0.023362401593367308,0.023362401593367308,1.8962953800482403,2.681389195623116e-7,TRUE,FALSE,Significant_small_difference
VFG000170(gb|NP_252920),PA4230,8207,2578,533,261,8740,2839,0.9390160183066362,0.9080662205001762,1.558821607899004,4.0161625086171873e-08,0.03094979780646001,0.03094979780646001,1.034083194713941,3.2711352606418255e-7,TRUE,FALSE,Significant_small_difference
VFG043018(gb|NP_252039),PA3349,8284,2609,456,230,8740,2839,0.9478260869565217,0.9189855582951744,1.6014351330508578,4.5859479199031035e-8,0.028840528661347342,0.028840528661347342,1.0313830053160464,3.7172635543060727e-7,TRUE,FALSE,Significant_small_difference
VFG019913(gb|WP_003085548),PA0764,8291,2612,449,227,8740,2839,0.9486270022883295,0.9200422684043678,1.6046987365877152,4.8175204936349354e-8,0.028584733883961766,0.028584733883961766,1.0310689354887317,3.8862868671141154e-7,TRUE,FALSE,Significant_small_difference
VFG000140(gb|NP_253696),PA5009,8263,2601,477,238,8740,2839,0.9454233409610984,0.9161676646706587,1.5850274970179248,5.0431837927267715e-8,0.02925567629043968,0.02925567629043968,1.0319326662778001,4.048956130732065e-7,TRUE,FALSE,Significant_small_difference
VFG014668(gb|NP_252042),PA3352,8225,2586,515,253,8740,2839,0.9410755148741419,0.9108841141246918,1.562435737375888,5.199995152807782e-8,0.030191400749450037,0.030191400749450037,1.0331451611475981,4.1550672168881133e-7,TRUE,FALSE,Significant_small_difference
VFG019869(gb|WP_003098742),PA3351,8215,2582,525,257,8740,2839,0.9399313501144165,0.9094751673124339,1.557423718067661,5.256207477311828e-8,0.03045618280198259,0.03045618280198259,1.0334876463883922,4.1801725503527085e-7,TRUE,FALSE,Significant_small_difference
VFG000179(gb|NP_251790),PA3100,8223,2585,517,254,8740,2839,0.9408466819221968,0.9105318774216273,1.5627675818728328,5.4507390419784756e-8,0.030314804500569448,0.030314804500569448,1.0332935125636815,4.314528650129441e-7,TRUE,FALSE,Significant_small_difference
VFG000180(gb|NP_251791),PA3101,8222,2585,518,254,8740,2839,0.9407322654462242,0.9105318774216273,1.5595613063177696,5.592884654481361e-8,0.030200388024596903,0.030200388024596903,1.0331678536177293,4.3858621057932906e-7,TRUE,FALSE,Significant_small_difference
VFG042743(gb|NP_252986),PA4296,8268,2603,472,236,8740,2839,0.9459954233409611,0.9168721380767876,1.588097041632436,5.5814321737645325e-8,0.029123285264173515,0.029123285264173515,1.0317637367902377,4.3858621057932906e-7,TRUE,FALSE,Significant_small_difference
VFG044102(gb|NP_253396),PA4708,8277,2607,463,232,8740,2839,0.947025171624714,0.9182810848890455,1.5908146019534628,5.625513811656804e-8,0.028744086735668528,0.028744086735668528,1.031302056863277,4.3910260585432276e-7,TRUE,FALSE,Significant_small_difference
VFG044085(gb|NP_251074),PA2384,8161,2562,579,277,8740,2839,0.9337528604118993,0.9024304332511448,1.523870596285084,7.337351290746484e-8,0.03132242716075451,0.03132242716075451,1.0347089659287205,5.700817638801186e-7,TRUE,FALSE,Significant_small_difference
VFG014694(gb|NP_253641),PA4954,8266,2603,474,236,8740,2839,0.945766590389016,0.9168721380767876,1.5810144108688047,7.490489655138127e-8,0.028894452312228425,0.028894452312228425,1.031514156786176,5.79310346723068e-7,TRUE,FALSE,Significant_small_difference
VFG000183(gb|NP_251794),PA3104,8247,2596,493,243,8740,2839,0.9435926773455378,0.9144064811553364,1.565784679194824,7.688716199668176e-8,0.029186196190201352,0.029186196190201352,1.0319181860492996,5.91925822495002e-7,TRUE,FALSE,Significant_small_difference
VFG044225(gb|WP_011533698),,8235,2591,505,248,8740,2839,0.9422196796338673,0.9126452976400141,1.5607668119133384,8.140178491713644e-8,0.029574381993853205,0.029574381993853205,1.0324051217601502,6.238336789558729e-7,TRUE,FALSE,Significant_small_difference
VFG044449(gb|NP_253342),PA4653,8289,2613,451,226,8740,2839,0.9483981693363844,0.9203945051074321,1.5895540760189328,8.407009738408679e-8,0.028003664228952285,0.028003664228952285,1.0304257186169137,6.41367349274074e-7,TRUE,FALSE,Significant_small_difference
VFG000132(gb|NP_252240),PA3550,8242,2594,498,245,8740,2839,0.943020594965675,0.9137020077492075,1.5630786770164622,8.6350076822172345e-08,0.029318587216467518,0.029318587216467518,1.0320876904809373,6.557938266764981e-7,TRUE,FALSE,Significant_small_difference
VFG020091(gb|WP_003106955),PA4227,8269,2605,471,234,8740,2839,0.9461098398169336,0.9175766114829165,1.5769621245575518,8.812856625445821e-8,0.02853322833401717,0.02853322833401717,1.0310962899194913,6.662993843274284e-7,TRUE,FALSE,Significant_small_difference
VFG038916(gb|WP_011705263),,8211,2582,529,257,8740,2839,0.9394736842105263,0.9094751673124339,1.544896050045539,9.133411538810505e-8,0.02999851689809241,0.02999851689809241,1.0329844265970891,6.874523149301122e-7,TRUE,FALSE,Significant_small_difference
VFG044445(gb|NP_253338),PA4649,8236,2592,504,247,8740,2839,0.9423340961098399,0.9129975343430785,1.5571461969451799,1.0016964015075134e-7,0.02933656176676136,0.02933656176676136,1.0321321369042575,7.477553274687805e-7,TRUE,FALSE,Significant_small_difference
VFG014720(gb|NP_250152),,8264,2603,476,236,8740,2839,0.9455377574370709,0.9168721380767876,1.5739912941877334,1.0023292052665742e-7,0.028665619360283334,0.028665619360283334,1.0312645767821147,7.477553274687805e-7,TRUE,FALSE,Significant_small_difference
VFG000211(gb|NP_250407),PA1716,8682,2839,58,0,8740,2839,0.9933638443935927,1,0,1.0916438361928527e-7,-0.00663615560640729,0.00663615560640729,1.0066804883667357,8.107980210665857e-7,TRUE,FALSE,Significant_small_difference
VFG042741(gb|NP_252984),PA4294,8246,2597,494,242,8740,2839,0.9434782608695652,0.9147587178584008,1.555397780711511,1.2513050098531944e-7,0.028719543011164417,0.028719543011164417,1.0313957576467832,9.253071257072305e-7,TRUE,FALSE,Significant_small_difference
VFG044100(gb|NP_253394),PA4706,8264,2604,476,235,8740,2839,0.9455377574370709,0.9172243747798521,1.566720698576596,1.2672940215126799e-7,0.028313382657218833,0.028313382657218833,1.03086854583865,9.33038305794925e-7,TRUE,FALSE,Significant_small_difference
VFG050296(gb|NP_250645),PA1955,8223,2588,517,251,8740,2839,0.9408466819221968,0.9115885875308207,1.5425216089861207,1.364035223810242e-7,0.029258094391376055,0.029258094391376055,1.0320957225568457,9.973123987407566e-7,TRUE,FALSE,Significant_small_difference
VFG019879(gb|WP_012614339),PA1461,8261,2603,479,236,8740,2839,0.9451945080091533,0.9168721380767876,1.5635665773861804,1.3664244609081542e-7,0.0283223699323657,0.0283223699323657,1.0308902067760224,9.973123987407566e-7,TRUE,FALSE,Significant_small_difference
VFG050298(gb|NP_250643),PA1953,8232,2592,508,247,8740,2839,0.9418764302059497,0.9129975343430785,1.5441362355247963,1.404740372029532e-7,0.02887889586287118,0.02887889586287118,1.0316308585473346,1.0208587358800822e-6,TRUE,FALSE,Significant_small_difference
VFG000134(gb|NP_249454),PA0763,8240,2595,500,244,8740,2839,0.9427917620137299,0.9140542444522719,1.5494997893443816,1.4434925936415329e-7,0.028737517561458037,0.028737517561458037,1.031439619405387,1.0434044715694165e-6,TRUE,FALSE,Significant_small_difference
VFG044099(gb|NP_253393),PA4705,8268,2606,472,233,8740,2839,0.9459954233409611,0.917928848185981,1.5661066634969283,1.4481414374095105e-7,0.028066575154980122,0.028066575154980122,1.0305759811454291,1.0434044715694165e-6,TRUE,FALSE,Significant_small_difference
VFG016077(gb|WP_003113068),PA2426,8179,2571,561,268,8740,2839,0.935812356979405,0.9056005635787249,1.5196823160529283,1.490747056267817e-7,0.030211793400680143,0.030211793400680143,1.0333610585237383,1.0695317178159742e-6,TRUE,FALSE,Significant_small_difference
VFG000121(gb|NP_249453),PA0762,8239,2595,501,244,8740,2839,0.9426773455377574,0.9140542444522719,1.5462196437024653,1.500005155294921e-7,0.02862310108548549,0.02862310108548549,1.0313144446942941,1.0716138524691683e-6,TRUE,FALSE,Significant_small_difference
VFG042734(gb|NP_249343),PA0652,8247,2598,493,241,8740,2839,0.9435926773455378,0.9151109545614653,1.5517035513168735,1.5368041090058466e-7,0.02848172278407246,0.02848172278407246,1.0311237917567289,1.0932707712168175e-6,TRUE,FALSE,Significant_small_difference
VFG014644(gb|WP_003091731),PA3350,8245,2597,495,242,8740,2839,0.9433638443935927,0.9147587178584008,1.5520676640334081,1.6072813337582925e-7,0.02860512653519187,0.02860512653519187,1.0312706793351596,1.1386034994607064e-6,TRUE,FALSE,Significant_small_difference
