VFG_ID,n_internal,n_external,Mean_internal,Mean_external,SD_internal,SD_external,Delta_mean,log2FC,Cohen_d,Hedges_g,Median_log2_ratio,Cliffs_delta,p_value,q_value
VFG000157,7973,8635,0.21598438479869556,0.16053976838448175,0.2193137365702565,0.11384946627451116,-0.055444616414213804,-0.4279962680765982,-0.32102188307979085,-0.3210073841012858,-0.0048331534121134325,-0.904041789563227,3.159045498257204e-89,7.395038325465728e-89
VFG000164,7948,8723,0.05781985405133366,0.07146064427375903,0.13165310127281107,0.07505130896396595,0.01364079022242537,0.30558390620639786,0.12883219545214772,0.1288263987279429,22.34299508623389,-0.7305331150241098,5.373802032818813e-16,7.795797315216024e-16
VFG000165,8724,8725,0.19090772581384685,0.16769914040114614,0.12929620593206137,0.08549435385978418,-0.02320858541270071,-0.18700018375860225,-0.2117486425524682,-0.2117395399126118,-0.041688809994181286,-0.3639536817710653,3.6196039130245463e-44,6.427917293819453e-44
VFG000166,8470,8740,0.2589419362455726,0.18938780320366133,0.2558928061835536,0.117192547381088,-0.06955413304191127,-0.4512851889497536,-0.3512940494264408,-0.35127873827088185,-0.3272030190555555,-0.6805077687031088,1.1035665789101772e-112,3.2947060181956013e-112
VFG000168,8373,8685,0.19208464110832435,0.12232602187679907,0.22063675204982044,0.10216874948637367,-0.06975861923152528,-0.651010789676778,-0.4081633774902958,-0.4081454291424883,-0.2676550451146062,-0.8749954087283734,1.482227251404521e-148,5.815977405511073e-148
VFG000171,7762,8737,0.08329663746457097,0.1810843195604899,0.17769160177061394,0.08294207678353172,0.09778768209591893,1.1203313695532509,0.7190058596193727,0.718973171096196,24.060851668708853,-0.9220466453977326,0.0,0.0
VFG000172,6813,8614,0.024683751651254957,0.06980256559089852,0.0859682179622492,0.12466718474203063,0.045118813939643565,1.4997180013346212,0.4128739407164791,0.4128538654831342,0.0,-0.37002429252779595,8.478414380886973e-152,3.458521509827161e-151
VFG000173,8671,8704,0.04911540768077499,0.04977331112132353,0.133085942799683,0.05184333521708954,0.0006579034405485365,0.01919668602792981,0.00651884009711399,0.006518558671889265,22.06907242095931,-0.8461358263176104,0.6679047556723794,0.6948908064066169
VFG000175,8655,8716,0.061501132293471976,0.03843280174391923,0.10669031716757267,0.06640428259694783,-0.02306833054955275,-0.6782746788351642,-0.2598033547140303,-0.2597921361452769,21.24771489101301,-0.640201662367714,7.090568690589831e-65,1.4754112628904093e-64
VFG000176,7471,8476,0.0992214830678624,0.09077056394525719,0.14461340621101773,0.06355342706360168,-0.008450919122605205,-0.12842798718525467,-0.07732577996401117,-0.07732214275834956,22.960137898321797,-0.8760203129937884,3.062297012892974e-06,4.0052900613076354e-06
VFG000181,8168,8723,0.015051530362389817,0.01846637624670412,0.09236745138725526,0.05692216795176111,0.003414845884314302,0.29499042900262146,0.04484301178734091,0.04484102038721713,0.0,-0.18243731630037244,0.004114513855915634,0.004885244117110205
VFG000182,7833,8738,0.023116315587897358,0.019588944838635842,0.07626298532648419,0.04411158488203281,-0.003527370749261516,-0.23887166997843004,-0.057408833379844766,-0.05740623471518782,0.0,-0.34087889336266736,0.0003314458229159296,0.00041632828976025305
VFG000185,8228,8688,0.06029511424404472,0.08053531307550645,0.12058687190122783,0.048297959159562365,0.020240198831461727,0.4175803496173885,0.2225551315446762,0.22254526286690465,22.694980356267664,-0.8589262616488995,2.892436106066329e-45,5.203858845848592e-45
VFG000192,8493,8566,0.05300175438596491,0.05918055101564324,0.11726846980876075,0.08591205356654516,0.006178796629678331,0.1590829863248559,0.06014797197485661,0.060145327216682795,22.45010396008557,-0.7160622505482327,8.78775217537233e-05,0.00011349698734336677
VFG000198,8472,8695,0.04664361425873465,0.017764669350201268,0.10572320837166932,0.04634668897881348,-0.028878944908533384,-1.3926682433430386,-0.3553661326162783,-0.35535060517780925,0.0,-0.42760584404547997,3.2918703534924766e-115,1.0046300634362224e-114
VFG000203,7962,8121,0.10758774177342377,0.4140737470754834,0.22465469179243366,0.22747203815680597,0.3064860053020596,1.944373926341588,1.3556428077743496,1.3555795811147828,25.05216938463801,-0.8471678720443471,0.0,0.0
VFG000211,7887,8682,0.04878866489159376,0.07534912462566229,0.09797202683900179,0.09711606736307819,0.02656045973406853,0.6270446428039442,0.2723466850260088,0.2723343555097325,22.54274118548846,-0.7533460346234142,5.864900203641394e-68,1.2265679613706874e-67
VFG000212,6720,8665,0.13075315476190477,0.16548935949221003,0.1903216987190163,0.09551119333139164,0.03473620473030525,0.339892679872488,0.23993616644539068,0.2399244681388568,23.79054428304383,-0.9043814572857418,3.197937554334197e-42,5.4670135783638554e-42
VFG001213,8714,8596,0.045758859306862514,0.04732797812936249,0.1061942475682181,0.09190061627549707,0.0015691188224999791,0.048642191867040045,0.015793287967368806,0.01579260359383813,21.988152444492194,-0.68215440768977,0.29838503402917543,0.3287022300000542
VFG001214,8459,8736,0.03649079087362572,0.01644434523809524,0.10549291212430542,0.07654558499866718,-0.020046445635530482,-1.1499403714188106,-0.21805669287485607,-0.21804718057928635,0.0,-0.31019692812605687,1.2692084028511827e-45,2.3035852950426755e-45
VFG001222,8612,8652,0.013834928007431493,0.015204900601017108,0.06662851181825946,0.0699510212189747,0.0013699725935856152,0.1362211544734105,0.020054106648763337,0.020053235324593622,0.0,-0.11753303779585689,0.18764675674644624,0.21065521465813583
VFG001223,8712,8736,0.0013543158861340678,0.001689686355311355,0.021542925562706906,0.022143966994852184,0.00033537046917728706,0.31918908141717167,0.015351624667104432,0.015350964694417657,0.0,-0.01255672988627534,0.31062440332540453,0.3394622126526967
VFG001224,7833,4430,0.00811798799948934,0.23339437923250567,0.06920054070192348,0.16126373200409247,0.22527639123301632,4.8455020845422485,2.0187352825187626,2.018611794847789,24.96499161491338,-0.7799240868709941,0.0,0.0
VFG001228,8683,8734,0.018583830473338708,0.053724444698877945,0.09391297895863666,0.08977252351690616,0.03514061422553924,1.531530259441563,0.3825452513628204,0.38252877630928694,22.369861687083194,-0.5898158692892663,4.50452233751796e-138,1.6719488315832427e-137
VFG001230,8553,8680,0.15350306325265986,0.1037869470046083,0.18772589168580583,0.10177303275426816,-0.049716116248051556,-0.5646423894066417,-0.3299216469704483,-0.3299072865255908,-0.017466252877929404,-0.7932282633468408,2.055672883791076e-101,5.394504637719257e-101
VFG001231,8713,8714,0.16871914380810285,0.12491614643103055,0.14757832863123935,0.09726882407092764,-0.0438029973770723,-0.4336636799920305,-0.35048073180067874,-0.3504656463303649,-0.22015045205556544,-0.39758326504013525,2.2579462695961424e-116,7.047529265709171e-116
VFG001232,8534,8708,0.01065863604405906,0.05784131832797428,0.051819753865887365,0.05327834950498322,0.04718268228391522,2.44007649841662,0.897666690445822,0.8976276382543555,22.345704372983093,-0.6659633723206555,0.0,0.0
VFG001238,8532,8597,0.013935689170182843,0.12391239967430498,0.058281985993068004,0.08760740357561361,0.10997671050412214,3.1524633877819817,1.4770237300847402,1.4769590495237719,23.319758244273473,-0.8160613109785841,0.0,0.0
VFG001242,8653,8727,0.010591228475673177,0.0049950154692334145,0.10618098256846636,0.028925326245617607,-0.005596213006439763,-1.0843073599330055,-0.0720470583974978,-0.07204394894467461,0.0,-0.08763216014104586,2.257691042882158e-06,2.962320731424997e-06
VFG001243,7640,8737,0.07523157068062826,0.048069703559574226,0.1519115723901383,0.0471989228533163,-0.027161867121054034,-0.6462101962636551,-0.24842880827698616,-0.24841742968456748,22.049263944412104,-0.85315433490715,2.67145761099877e-50,4.957840251042763e-50
VFG001248,8610,8732,0.009611939605110338,0.00700096197892808,0.05776696920529982,0.04394884849629915,-0.0026109776261822584,-0.45727385220242267,-0.05091920680236621,-0.050917004382775286,0.0,-0.11567077028011298,0.0008206144807791483,0.0010183529098825575
VFG001249,8644,8728,0.07557673530772792,0.03452246791934006,0.19044166762847908,0.07881554753531944,-0.04105426738838786,-1.130406370128493,-0.28217967401577065,-0.28216748991666085,0.0,-0.472742175368619,1.422123031771288e-75,3.020178809741086e-75
VFG001251,8661,8693,0.03486720932917677,0.018027838490739672,0.10640100140584853,0.06562281034681984,-0.0168393708384371,-0.9516440828056391,-0.19057923032249588,-0.19057099285810514,0.0,-0.31258860646874387,6.727077467581963e-36,1.0784264267096378e-35
VFG001252,8653,8701,0.001921021611001965,0.003958292150327549,0.02874954305486026,0.04288319537199624,0.0020372705393255845,1.0430004832185436,0.05577581722529901,0.05577340641008331,0.0,-0.018995453471603235,0.00023620351088900896,0.0003013145735598925
VFG001254,8175,8736,0.02167125382262997,0.012314217032967032,0.09401954384588111,0.04308554467122189,-0.009357036789662937,-0.8154572184728182,-0.12935917003087033,-0.12935343221006612,0.0,-0.23951532412541587,2.1423480336005223e-16,3.1410939140335057e-16
VFG001262,8339,8576,0.02233156253747452,0.030074335354477615,0.1187409274325167,0.12882367823803534,0.007742772817003096,0.429448487801147,0.06246413894133665,0.062461368953948083,0.0,-0.16298190551320624,4.800238302288961e-05,6.238795522217829e-05
VFG001263,8691,8733,0.019032309285467727,0.012834283751288218,0.07022100670189087,0.07200346564565156,-0.006198025534179509,-0.5684474705603959,-0.08714887840292718,-0.08714512667541403,0.0,-0.2287475683150167,8.958992136878404e-09,1.214179197497994e-08
VFG001264,7847,8711,0.030086721039887857,0.1297068534037424,0.10235141511692926,0.11367908577220195,0.09962013236385456,2.108055551710174,0.9185099810998733,0.9184683712370869,23.451362181345132,-0.8312972512397993,0.0,0.0
VFG001266,7593,8629,0.25553584880811275,0.20133674817475955,0.2739392428681711,0.09127639591749231,-0.0541991006333532,-0.34391516570137953,-0.2725102388067673,-0.27249763795415827,-0.027801270423823,-0.07566106878789998,5.660355153771224e-60,1.1431697663498745e-59
VFG001267,8441,8604,0.2453562848003791,0.15819396792189677,0.27375291282163255,0.16904878441416524,-0.08716231687848233,-0.6331836045084308,-0.3839438026269814,-0.3839269064188008,-0.2715834465405752,-0.7578102904890021,1.6008761809160022e-134,5.685870573598215e-134
VFG001268,6483,8648,0.17956148388091933,0.2074312904717854,0.17096741538430987,0.11975750819625662,0.027869806590866075,0.20815560284930784,0.19361221750179355,0.1936026192756925,0.3335192588993721,-0.632441525355648,4.5409879861529677e-29,7.113638974505789e-29
VFG002057,8356,8704,0.028082635232168505,0.10515180376838236,0.08859251089949545,0.05471168895780422,0.07706916853621386,1.9047229942283324,1.051559617428899,1.0515133821567753,23.368530040370608,-0.9497486505821812,0.0,0.0
VFG002058,7240,8594,0.09309267955801105,0.05671403304631138,0.17108854658879444,0.08706309004818888,-0.03637864651169967,-0.7149618721480895,-0.275011779293024,-0.2749987511164504,0.0,-0.5178646093831364,1.223028262539801e-59,2.434239826890812e-59
VFG002060,7370,8395,0.19858469470827678,0.11431286480047648,0.285028607829079,0.1705394157430131,-0.0842718299078003,-0.7967666084280416,-0.36445230804625184,-0.3644349672122581,-0.6740136129103879,-0.7830811775763017,1.9402130124590544e-106,5.512881111262968e-106
VFG002063,8666,8711,0.06689015693514885,0.051884146481460225,0.10618525109972725,0.03192547849101862,-0.015006010453688629,-0.36650008606834694,-0.19159919976835565,-0.19159092918029963,0.49828409189101597,-0.8858453158124214,3.8613566394662114e-36,6.263302895512123e-36
VFG002064,8299,8601,0.021458416676708038,0.12037506103941402,0.11664190574944026,0.18138594282236242,0.09891664436270597,2.487920442217007,0.6462859901622867,0.6462573050123335,22.738923697481056,-0.5541261388619753,0.0,0.0
VFG002065,8320,8697,0.014024603365384615,0.01456295274232494,0.0785191633216883,0.06540714167138552,0.0005383493769403249,0.05434289379835031,0.0074650101529642925,0.007464681099783098,0.0,-0.1384889020086502,0.6277979098042031,0.6564790325871362
VFG002067,7190,8413,0.12054888734353268,0.4044950552716034,0.2261402740388587,0.22722101833640945,0.2839461679280707,1.7465036475597642,1.2523888502631315,1.2523286421553357,25.035066250990717,-0.7811550671546634,0.0,0.0
VFG002068,8092,8539,0.23575457241720219,0.37239569036186915,0.3828193085335891,0.22827170493104315,0.13664111794466696,0.6595506026257258,0.4363505899048352,0.4363309093550387,25.135161322682357,-0.8256392683345184,6.079862634565808e-165,2.5560238831031764e-164
VFG002070,8626,8712,0.015323000231857176,0.0041103764921946746,0.05655853198672343,0.03914897452847626,-0.011212623739662501,-1.8983537856427606,-0.23072893258929175,-0.23071895051759356,0.0,-0.12181791195686818,1.453050915389484e-51,2.733593502924509e-51
VFG002074,8495,8727,0.047517916421424375,0.010144539933539589,0.1433289290139681,0.030109672854727754,-0.03737337648788479,-2.227767020599406,-0.3631289572269162,-0.3631131412761666,0.0,-0.31963215105131637,5.727693707984063e-119,1.8293099284414215e-118
VFG002075,8542,8727,0.01729532896277219,0.019881138993926892,0.08897895865297326,0.09232594970876944,0.0025858100311547012,0.20101784852618437,0.02851393848778475,0.02851269995396305,0.0,-0.13075975309430948,0.060924687451915475,0.07063995842189257
VFG002076,8178,8727,0.23812307410124725,0.14185732783316146,0.2778228807713515,0.06090283481632316,-0.09626574626808579,-0.7472667063565218,-0.48588016473877554,-0.4858586055177284,-0.3214954161981728,-0.7595380154908393,2.92724639213546e-196,1.3863784935350496e-195
VFG002077,7914,8675,0.06704638615112458,0.030866213256484153,0.13165278724140125,0.0647071866063842,-0.03618017289464043,-1.1191308192844942,-0.35378746996426835,-0.3537714728218219,0.0,-0.5547804314245575,2.874582344157192e-106,8.056652556413354e-106
VFG013836,8612,8652,0.013834928007431493,0.015204900601017108,0.06662851181825946,0.0699510212189747,0.0013699725935856152,0.1362211544734105,0.020054106648763337,0.020053235324593622,0.0,-0.11753303779585689,0.18764675674644624,0.21065521465813583
VFG013897,8348,8374,0.001564770004791567,0.0017452113685216145,0.02410862053095125,0.022587312609258794,0.00018044136373004754,0.1574502029701703,0.007724647339007145,0.00772430083349694,0.0,-0.012389910976647663,0.6175044169899857,0.6523379994868567
VFG013898,8712,8736,0.0013543158861340678,0.001689686355311355,0.021542925562706906,0.022143966994852184,0.00033537046917728706,0.31918908141717167,0.015351624667104432,0.015350964694417657,0.0,-0.01255672988627534,0.31062440332540453,0.3394622126526967
VFG013910,7833,4430,0.008098033958891868,0.23335916478555307,0.06889946721082846,0.16108500526556335,0.22526113082666122,4.848834904947124,2.02244882372716,2.0223251088958656,24.96499161491338,-0.7799240292344221,0.0,0.0
VFG013911,7833,4430,0.00811798799948934,0.23339437923250567,0.06920054070192348,0.16126373200409247,0.22527639123301632,4.8455020845422485,2.0187352825187626,2.018611794847789,24.96499161491338,-0.7799240868709941,0.0,0.0
VFG013973,8554,8681,0.15363742108954878,0.104077318281304,0.188640112338565,0.10459013037292317,-0.049560102808244785,-0.5618739135347306,-0.32557961224185217,-0.3255654424367322,-0.017466252877929404,-0.7920479143901781,6.5332599982967185e-99,1.7036095691761063e-98
VFG013986,8459,8736,0.03649079087362572,0.01644434523809524,0.10549291212430542,0.07654558499866718,-0.020046445635530482,-1.1499403714188106,-0.21805669287485607,-0.21804718057928635,0.0,-0.31019692812605687,1.2692084028511827e-45,2.3035852950426755e-45
VFG013996,8714,8596,0.045758859306862514,0.04732797812936249,0.1061942475682181,0.09190061627549707,0.0015691188224999791,0.048642191867040045,0.015793287967368806,0.01579260359383813,21.988152444492194,-0.68215440768977,0.29838503402917543,0.3287022300000542
VFG014043,8684,8735,0.018111331183786272,0.05325725243274184,0.09026783760910338,0.08618101686948196,0.03514592124895557,1.5560848871132438,0.39828969126223474,0.39827254011357344,22.369861687083194,-0.5898856024026976,2.6807786692012627e-149,1.072311467680505e-148
VFG014044,8683,8734,0.018583830473338708,0.053724444698877945,0.09391297895863666,0.08977252351690616,0.03514061422553924,1.531530259441563,0.3825452513628204,0.38252877630928694,22.369861687083194,-0.5898158692892663,4.50452233751796e-138,1.6719488315832427e-137
VFG014062,8710,8711,0.16798241102181402,0.12407341292618528,0.1439891911176972,0.09127962173214237,-0.043908998095628746,-0.43711614922154235,-0.3642417742369253,-0.3642260910604242,-0.22015045205556544,-0.40073695702057166,2.885066050776802e-125,9.823530685289608e-125
VFG014075,8515,8686,0.010682419260129184,0.057644819249366805,0.051875093585718395,0.05325364751035118,0.046962399989237624,2.4319514402863067,0.893233238516249,0.8931942865616659,22.345704372983093,-0.6647519398323096,0.0,0.0
VFG014117,8019,8205,0.12567973562788376,0.07487803778184034,0.21986270805605942,0.07982747880770612,-0.05080169784604342,-0.7471374391517547,-0.3085105642354235,-0.30849630048933097,0.3753883562554622,-0.7392261173740399,6.005055666896139e-83,1.3519578878476553e-82
VFG014147,6121,8137,0.46241025976147687,2.8221250583753226,0.6160560064190973,2.4681221337425514,2.3597147986138456,2.60953658099271,1.236918046837033,1.2368529721454085,4.0312523055371035,0.7081275229976154,0.0,0.0
VFG014189,8532,8597,0.013935689170182843,0.12391239967430498,0.058281985993068004,0.08760740357561361,0.10997671050412214,3.1524633877819817,1.4770237300847402,1.4769590495237719,23.319758244273473,-0.8160613109785841,0.0,0.0
VFG014240,8547,8622,0.00972884052884053,0.004952145673857573,0.06773192058296072,0.027474832332601458,-0.0047766948549829566,-0.9742126923364272,-0.09256626241441264,-0.09256221827694859,0.0,-0.0883522678929777,1.5369501894047885e-09,2.117804274363789e-09
VFG014241,8653,8727,0.010591228475673177,0.0049950154692334145,0.10618098256846636,0.028925326245617607,-0.005596213006439763,-1.0843073599330055,-0.0720470583974978,-0.07204394894467461,0.0,-0.08763216014104586,2.257691042882158e-06,2.962320731424997e-06
VFG014254,7640,8737,0.07523157068062826,0.048069703559574226,0.1519115723901383,0.0471989228533163,-0.027161867121054034,-0.6462101962636551,-0.24842880827698616,-0.24841742968456748,22.049263944412104,-0.85315433490715,2.67145761099877e-50,4.957840251042763e-50
VFG014358,8610,8732,0.009536260162601626,0.0069270041227668345,0.057351142724398375,0.0434138691059001,-0.0026092560398347916,-0.4611914927431389,-0.05134959668465814,-0.05134737564931949,0.0,-0.11545693068016342,0.0007411026764140376,0.0009224601289504034
VFG014369,8455,8737,0.04442630396215257,0.07703783907519744,0.11915395034730775,0.08206701790009706,0.03261153511304487,0.7941529768310298,0.31970376253205957,0.31968981364845744,22.60059556167263,-0.8458966255314054,4.705871156217212e-95,1.1968018002231429e-94
VFG014371,8455,8737,0.04442630396215257,0.07703783907519744,0.11915395034730775,0.08206701790009706,0.03261153511304487,0.7941529768310298,0.31970376253205957,0.31968981364845744,22.60059556167263,-0.8458966255314054,4.705871156217212e-95,1.1968018002231429e-94
VFG014384,8644,8728,0.07557673530772792,0.03452246791934006,0.19044166762847908,0.07881554753531944,-0.04105426738838786,-1.130406370128493,-0.28217967401577065,-0.28216748991666085,0.0,-0.472742175368619,1.422123031771288e-75,3.020178809741086e-75
VFG014409,8660,8692,0.03467263279445728,0.017844960883571098,0.10575598584957556,0.06467204892386584,-0.01682767191088618,-0.9582802574049407,-0.19205686895749857,-0.1920485666677412,0.0,-0.31205367628537933,2.0156483159871474e-36,3.295425024550416e-36
VFG014410,8661,8693,0.03486720932917677,0.018027838490739672,0.10640100140584853,0.06562281034681984,-0.0168393708384371,-0.9516440828056391,-0.19057923032249588,-0.19057099285810514,0.0,-0.31258860646874387,6.727077467581963e-36,1.0784264267096378e-35
VFG014423,8646,8694,0.001922576914179968,0.0039614791810443995,0.02876112820160757,0.042900310485514716,0.0020389022668644316,1.0429940427635611,0.0557981304552827,0.05579571672813578,0.0,-0.019010680615946685,0.00023621342465736234,0.0003013145735598925
VFG014449,8175,8736,0.02167125382262997,0.012314217032967032,0.09401954384588111,0.04308554467122189,-0.009357036789662937,-0.8154572184728182,-0.12935917003087033,-0.12935343221006612,0.0,-0.23951532412541587,2.1423480336005223e-16,3.1410939140335057e-16
VFG014473,8135,8731,0.13956140135218192,0.14065716412782042,0.15573409758852394,0.05501522136491777,0.001095762775638498,0.011283045893849328,0.009514065128711302,0.009513641999285965,0.2399830008591474,-0.7498629423575097,0.5480828191585261,0.5804887441987474
VFG014475,8134,8730,0.13955425374969263,0.14066139747995418,0.1557423370821047,0.05501695039832673,0.0011071437302615506,0.0114003551178162,0.009612413295747982,0.009611985741670154,0.2399830008591474,-0.7498405713463293,0.5439796972110441,0.5800545904595554
VFG014501,8249,8249,0.003945472178445872,0.003945472178445872,0.04012061161553607,0.04012061161553607,0.0,0.0,0.0,0.0,0.0,-0.023560620410301554,1.0,1.0
VFG014579,8339,8576,0.02233156253747452,0.030074335354477615,0.1187409274325167,0.12882367823803534,0.007742772817003096,0.429448487801147,0.06246413894133665,0.062461368953948083,0.0,-0.16298190551320624,4.800238302288961e-05,6.238795522217829e-05
VFG014591,8691,8733,0.019032309285467727,0.012834283751288218,0.07022100670189087,0.07200346564565156,-0.006198025534179509,-0.5684474705603959,-0.08714887840292718,-0.08714512667541403,0.0,-0.2287475683150167,8.958992136878404e-09,1.214179197497994e-08
VFG014592,8691,8733,0.019032309285467727,0.012834283751288218,0.07022100670189087,0.07200346564565156,-0.006198025534179509,-0.5684474705603959,-0.08714887840292718,-0.08714512667541403,0.0,-0.2287475683150167,8.958992136878404e-09,1.214179197497994e-08
VFG014605,7847,8711,0.030086721039887857,0.1297068534037424,0.10235141511692926,0.11367908577220195,0.09962013236385456,2.108055551710174,0.9185099810998733,0.9184683712370869,23.451362181345132,-0.8312972512397993,0.0,0.0
VFG014681,8407,8692,0.01738922326632568,0.01903441095260009,0.0721103877790965,0.07050423972582785,0.0016451876862744116,0.13041636013837163,0.023074663220030402,0.023073650981013338,0.0,-0.1702340449861786,0.13160325988532426,0.14923404042601895
VFG014683,8391,8676,0.01742238112263139,0.019069513600737668,0.0721751110836103,0.07056448459412343,0.0016471324781062793,0.1303261632652617,0.023081725127314698,0.023080710679763722,0.0,-0.17053670481320438,0.13184755027929831,0.14923404042601895
VFG014747,8513,8508,0.003113062375190884,0.0030922896097790318,0.03257651351126756,0.032747344524914616,-2.0772765411852454e-05,-0.009659010825623685,-0.000635991534004996,-0.0006359635064676913,0.0,-0.02867393385077531,0.9669080549690352,0.9692606293120255
VFG014748,8514,8509,0.0031126967347897576,0.0030919261957926903,0.032574617587463016,0.03274543712463622,-2.077053899706728e-05,-0.009659110404230939,-0.0006359603959824187,-0.0006359323731105132,0.0,-0.028670606007324722,0.9669077312350242,0.9692606293120255
